Doel-soort;LfMD;nrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Extra toelichting;Diagonale coherentie met andere disciplines
G;4-;1.3.6;4-1.3.6;1.4.GL4.13;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Zich oriënteren op het spreken;De leerlingen kunnen voorafgaand aan het vertellen en presenteren inhoud verzamelen en structureren onder begeleiding.;;;
G;4-;1.3.6;4-1.3.6;1.4.GL4.14;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Zich oriënteren op het spreken;De leerlingen kunnen met ondersteuning hun ideeën schrappen en bijsturen in functie van het spreekdoel en het publiek.;;;
G;4-;1.3.7;4-1.3.7;1.4.GL4.15;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen verstaanbaar spreken met aandacht voor uitspraak van het Standaardnederlands en zinsaccent.;;;
G;4-;1.3.8;4-1.3.8;1.4.GL4.16;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen bij het spreken gepaste woordkeuze en correcte zinsconstructies gebruiken.;;;
G;4-;1.3.9;4-1.3.9;1.4.GL4.17;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen ideeën, gedachten en verworven inzichten samenhangend formuleren.;;;
G;4-;1.3.9;4-1.3.9;1.4.GL4.18;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen met ondersteuning het spreken structureren met behulp van structuuraanduiders (verwijs-, verbindings- en signaalwoorden) om hun boodschap helder over te brengen.;;;
G;4-;1.3.10;4-1.3.10;1.4.GL4.19;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen meningen met argumenten onderbouwen op basis van hun vakspecifieke kennis en voorkennis.;;;
G;4-;1.3.11;4-1.3.11;1.4.GL4.20;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen bij het vertellen of presenteren afstemmen op het spreekdoel en het publiek.;;;
G;4-;1.3.12;4-1.3.12;1.4.GL4.21;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen bij het vertellen of presenteren gebruik maken van hulpmiddelen wanneer die de boodschap ondersteunen.;;;
G;4-;1.3.13;4-1.3.13;1.4.GL4.22;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Het spreken bijsturen;De leerlingen kunnen het spreken en presenteren bijsturen aan de hand van  een voorbeeld.;;;
G;4-;1.3.13;4-1.3.13;1.4.GL4.23;L4.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Het spreken bijsturen;De leerlingen kunnen het spreken en presenteren op aanwijzing verbeteren.;;;
MD;4-;1.3.6;4-1.3.6;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerlingen kunnen voorafgaand aan het vertellen en presenteren inhoud verzamelen en structureren onder begeleiding.;;;
MD;4-;1.3.7;4-1.3.7;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerlingen kunnen verstaanbaar spreken met aandacht voor uitspraak van het Standaardnederlands en zinsaccent.;;;
MD;4-;1.3.8;4-1.3.8;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerlingen kunnen bij het spreken gepaste woordkeuze en correcte zinsconstructies gebruiken.;;;
MD;4-;1.3.9;4-1.3.9;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerlingen kunnen ideeën, gedachten en verworven inzichten samenhangend formuleren.;;;
MD;4-;1.3.10;4-1.3.10;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerlingen kunnen meningen met argumenten onderbouwen op basis van hun vakspecifieke kennis en voorkennis.;;;
MD;4-;1.3.11;4-1.3.11;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerlingen kunnen bij het vertellen of presenteren afstemmen op het spreekdoel en het publiek.;;;
MD;4-;1.3.12;4-1.3.12;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerlingen kunnen bij het vertellen of presenteren gebruik maken van hulpmiddelen wanneer die de boodschap ondersteunen.;;;
MD;4-;1.3.13;4-1.3.13;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerlingen kunnen het spreken en presenteren op aanwijzing verbeteren.;;;
G;6-;1.3.8;6-1.3.8;1.4.GL5.15;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Zich oriënteren op het spreken;De leerlingen kunnen kan voorafgaand aan het vertellen en presenteren inhoud verzamelen en structureren op basis van hun vakspecifieke kennis en voorkennis.;;;
G;6-;1.3.8;6-1.3.8;1.4.GL5.16;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Zich oriënteren op het spreken;De leerlingen kunnen hun ideeën schrappen en bijsturen in functie van het spreekdoel en het publiek.;;;
G;6-;1.3.5;6-1.3.5;1.4.GL5.17;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen bij het spreken gepaste woordkeuze en complexere zinsconstructies gebruiken.;;;
G;6-;1.3.6;6-1.3.6;1.4.GL5.18;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen ideeën, gedachten en verworven inzichten gestructureerd formuleren.;;;
G;6-;1.3.6;6-1.3.6;1.4.GL5.19;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen met ondersteuning het spreken structureren met behulp van structuuraanduiders (verwijs-, verbindings- en signaalwoorden) om hun boodschap helder over te brengen.;;;
G;6-;1.3.7;6-1.3.7;1.4.GL5.20;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen meningen beargumenteren op basis van hun vakspecifieke kennis en voorkennis.;;;
G;6-;1.3.9;6-1.3.9;1.4.GL5.21;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerlingen kunnen bij het vertellen en presenteren een gepaste expressie en gepast register gebruiken.;;;
G;;;;1.4.GL5.22;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Het spreken bijsturen;De leerlingen kunnen het spreken en presenteren bijsturen aan de hand van  een voorbeeld.;;;
G;;;;1.4.GL5.23;L5.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Het spreken bijsturen;De leerlingen kunnen het spreken en presenteren op aanwijzing verbeteren.;;;
G;6-;1.3.8;6-1.3.8;1.4.GL6.15;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Zich oriënteren op het spreken;De leerling kan voorafgaand aan het vertellen en presenteren inhoud verzamelen en structureren op basis van zijn/haar vakspecifieke kennis en voorkennis.;;;
G;6-;1.3.8;6-1.3.8;1.4.GL6.16;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Zich oriënteren op het spreken;De leerling kan zijn/haar ideeën schrappen en bijsturen in functie van het spreekdoel en het publiek.;;;
G;6-;1.3.5;6-1.3.5;1.4.GL6.17;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerling kan bij het spreken gepaste woordkeuze en complexere zinsconstructies gebruiken.;;;
G;6-;1.3.6;6-1.3.6;1.4.GL6.18;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerling kan ideeën, gedachten en verworven inzichten gestructureerd formuleren.;;;
G;6-;1.3.6;6-1.3.6;1.4.GL6.19;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerling kan het spreken structureren met behulp van structuuraanduiders (verwijs-, verbindings- en signaalwoorden) om hun boodschap helder over te brengen.;;;
G;6-;1.3.7;6-1.3.7;1.4.GL6.20;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerling kan meningen beargumenteren op basis van zijn/haar vakspecifieke kennis en voorkennis.;;;
G;6-;1.3.9;6-1.3.9;1.4.GL6.21;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Tot spreken komen ;De leerling kan bij het vertellen en presenteren een gepaste expressie en gepast register gebruiken.;;;
G;;;;1.4.GL6.22;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Het spreken bijsturen;De leerling kan het spreken en presenteren bijsturen aan de hand van een voorbeeld.;;;
G;;;;1.4.GL6.23;L6.;Mondeling taalgebruik;Spreken, presenteren en vertellen;Het spreken bijsturen;De leerling kan het spreken en presenteren op aanwijzing verbeteren.;;;
MD;6-;1.3.5;6-1.3.5;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerling kan bij het spreken gepaste woordkeuze en complexere zinsconstructies gebruiken.;;;
MD;6-;1.3.6;6-1.3.6;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerling kan ideeën, gedachten en verworven inzichten gestructureerd formuleren.;;;
MD;6-;1.3.7;6-1.3.7;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerling kan meningen beargumenteren op basis van zijn/haar vakspecifieke kennis en voorkennis.;;;
MD;6-;1.3.8;6-1.3.8;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerling kan voorafgaand aan het vertellen en presenteren inhoud verzamelen en structureren op basis van zijn/haar vakspecifieke kennis en voorkennis.;;;
MD;6-;1.3.9;6-1.3.9;1.4.MD;;Mondeling taalgebruik;Spreken, presenteren en vertellen;;De leerling kan bij het vertellen en presenteren een gepaste expressie en gepast register gebruiken.;;;
P;K-;1.3.9;K-1.3.9;1.4.PF3.5;F3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerling begrijpt dat communicatie tweerichtingsverkeer is (beurtname – luisteren/reageren op boodschap).;;;
P;K-;1.3.9;K-1.3.9;1.4.PF3.6;F3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerling kan inspelen op signalen van anderen.;;;
P;K-;1.3.9;K-1.3.9;1.4.PF3.7;F3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerling kan actief de aandacht van een ander trekken en delen om iets te tonen of samen te beleven.;;;
P;K-;1.3.9;K-1.3.9;1.4.PF3.8;F3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerling kan met ondersteuning actief deelnemen aan mondelinge interactie in 1-1-situatie of kleine groep.;Ondersteunende communicatie, via modeling, herhaling en nabijheid van de leraar. Ouders geven een voorwerp/foto mee van thuis dat verwijst naar activiteit van het weekend.;;
G;K-;1.3.9;K-1.3.9;1.4.GJK.12;JK.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen  kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, naast elkaar spelen, gesprekken met gekende volwassenen en hierbij de volgende interactiestrategieën toepassen: non-verbaal en verbaal reageren op wat anderen zeggen.;;;
G;K-;1.3.9;K-1.3.9;1.4.GJK.13;JK.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen  kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, naast elkaar spelen, gesprekken met gekende volwassenen en hierbij de volgende interactiestrategieën toepassen: aangeleerde standaardformules gebruiken bij het groeten, bedanken en hulp vragen.;;;
G;K-;1.3.9;K-1.3.9;1.4.GK2.12;K2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen  kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken,naast elkaar spelen, gesprekken met gekende volwassenen en hierbij hun beurt afwachten.;;;
G;K-;1.3.9;K-1.3.9;1.4.GK2.13;K2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen  kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, samen spelen, gesprekken met gekende volwassenen en hierbij reageren op wat anderen zeggen.;;;
G;K-;1.3.9;K-1.3.9;1.4.GK2.;K2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen  kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, samen spelen, gesprekken met gekende volwassenen en hierbij de volgende interactiestrategieën toepassen: aangeleerde standaardformules gebruiken bij het groeten, aanspreken, bedanken en (hulp) vragen.;;;
G;K-;1.3.9;K-1.3.9;1.4.GK3.11;K3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, samen spelen, gesprekken met gekende volwassenen en hierbij de volgende interactiestrategieën toepassen: op een gepaste manier het woord nemen en vragen.;;;
G;K-;1.3.9;K-1.3.9;1.4.GK3.12;K3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen  kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, samen spelen, gesprekken met gekende volwassenen en hierbij de volgende interactiestrategieën toepassen: elkaar laten uitspreken.;;;
G;K-;1.3.9;K-1.3.9;1.4.GK3.13;K3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen  kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, samen spelen, gesprekken met gekende volwassenen en hierbij de volgende interactiestrategieën toepassen: inspelen op wat anderen zeggen.;;;
G;K-;1.3.9;K-1.3.9;1.4.GK3.;K3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen  kunnen actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, samen spelen, gesprekken met gekende volwassenen en hierbij de volgende interactiestrategieën toepassen: standaardformules gebruiken bij het groeten, aanspreken, bedanken en vragen.;;;
MD;K-;1.3.9;K-1.3.9;1.4.MD;;Mondeling taalgebruik;Mondelinge interactievaardigheden;;"De leerlingen kunnen  actief deelnemen aan mondelinge interactievormen zoals kringgesprekken, samen spelen, gesprekken met gekende volwassenen en hierbij de volgende interactiestrategieën toepassen: 
● op een gepaste manier het woord nemen en vragen; 
● elkaar laten uitspreken; 
● inspelen op wat anderen zeggen; 
● standaardformules gebruiken bij het groeten, aanspreken, bedanken en vragen.";;;
G;4-;1.3.14;4-1.3.14;1.4.GL1.25;L1.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij verbaal of non-verbaal aangeven aan de beurt te willen komen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL1.26;L1.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij hun beurt afwachten.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL1.27;L1.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij de volgende interactiestrategieën toepassen: inspelen op de inbreng van de gesprekspartner(s).;;;
G;4-;1.3.14;4-1.3.14;1.4.GL1.28;L1.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij de volgende interactiestrategieën toepassen: informatie, argument of mening in het gesprek inbrengen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL1.29;L1.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij doelgericht vragen stellen om meer informatie te verkrijgen over een onderwerp.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL1.30;L1.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij doelgericht vragen naar de mening van anderen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL2.24;L2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij verbaal of non-verbaal aangeven aan de beurt te willen komen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL2.25;L2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij hun beurt afwachten.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL2.26;L2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij de volgende interactiestrategieën toepassen: inspelen op de inbreng van de gesprekspartner(s).;;;
G;4-;1.3.14;4-1.3.14;1.4.GL2.27;L2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij de volgende interactiestrategieën toepassen: informatie, argument of mening in het gesprek inbrengen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL2.28;L2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij doelgericht vragen stellen om meer informatie te verkrijgen over een onderwerp.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL2.29;L2.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij doelgericht vragen naar de mening van anderen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL3.25;L3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij verbaal of non-verbaal aangeven aan de beurt te willen komen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL3.26;L3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij hun beurt afwachten.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL3.27;L3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij de volgende interactiestrategieën toepassen: inspelen op de inbreng van de gesprekspartner(s).;;;
G;4-;1.3.14;4-1.3.14;1.4.GL3.28;L3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij de volgende interactiestrategieën toepassen: informatie, argument of mening in het gesprek inbrengen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL3.29;L3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij doelgericht vragen stellen om meer informatie te verkrijgen over een onderwerp.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL3.30;L3.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij doelgericht vragen naar de mening van anderen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL4.24;L4.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij verbaal of non-verbaal aangeven aan de beurt te willen komen.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL4.25;L4.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij hun beurt afwachten.;;;
G;4-;1.3.14;4-1.3.14;1.4.GL4.26;L4.;Mondeling taalgebruik;Mondelinge interactievaardigheden;;De leerlingen kunnen doelgericht deelnemen aan mondelinge interactievormen zoals dialoog, discussie en groepsgesprek en hierbij de volgende interactiestrategieën toepassen: inspelen op de inbreng van de gesprekspartner(s).;;;
